Count,ReleaseTime,Country,Industry,Client,Circuits
196,0.625,233,25,18920,2043
70,0.666666666664,233,25,18920,2043
4,0.083333333336,233,25,18920,2043
56,0.583333333336,233,25,54716,2043
197,0.625,233,25,54716,2043
9,0.041666666664,233,25,54716,2043
264,0.416666666664,233,25,60565,2043
23,0.458333333336,233,25,60565,2043
6,0.916666666664,233,25,60565,2043
232,0.875,233,1,50857,2237
32,0.916666666664,233,1,50857,2237
4,0.333333333336,233,1,50857,2237
201,0.833333333336,233,1,72977,2043
26,0.875,233,1,72977,2043
7,0.291666666664,233,1,72977,2043
286,0.708333333336,233,1,48896,2043
94,0.75,233,1,48896,2043
12,0.166666666664,233,1,48896,2043
245,0.833333333336,233,1,56954,2043
121,0.875,233,1,56954,2043
13,0.291666666664,233,1,56954,2043
143,0.5,233,1,57050,2043
80,0.541666666664,233,1,57050,2043
10,0.958333333336,233,1,57050,2043
234,0.458333333336,233,1,44449,2043
37,0.5,233,1,44449,2043
8,0.916666666664,233,1,44449,2043
56,0.916666666664,233,1,56954,2043
235,0.958333333336,233,1,56954,2043
7,0.375,233,1,56954,2043
97.0767409783408,0.75,233,1,6569,2236
25.923259021659206,0.75,233,1,6569,2237
149.16669955208462,0.791666666664,233,1,6569,2236
39.83330044791536,0.791666666664,233,1,6569,2237
3.946208982859382,0.208333333336,233,1,6569,2236
1.0537910171406182,0.208333333336,233,1,6569,2237
236,0.916666666664,233,1,60508,2043
132,0.958333333336,233,1,60508,2043
6,0.375,233,1,60508,2043
317,0.875,233,1,56954,2043
95,0.916666666664,233,1,56954,2043
2,0.333333333336,233,1,56954,2043
157.06304417887065,0.916666666664,233,1,75366,1995
76.52225892208105,0.916666666664,233,1,75366,2043
81.4146968990483,0.916666666664,233,1,75366,2049
57.34047644625437,0.958333333336,233,1,75366,1995
27.936697701712127,0.958333333336,233,1,75366,2043
29.722825852033505,0.958333333336,233,1,75366,2049
7.479192579946222,0.375,233,1,75366,1995
3.6439170915276686,0.375,233,1,75366,2043
3.8768903285261094,0.375,233,1,75366,2049
123.6559839884442,0.833333333336,233,1,14136,1995
60.246095913257456,0.833333333336,233,1,14136,2043
64.09792009829835,0.833333333336,233,1,14136,2049
76.28776431545147,0.875,233,1,14136,1995
37.16795433358222,0.875,233,1,14136,2043
39.544281350966315,0.875,233,1,14136,2049
1.994451354652326,0.291666666664,233,1,14136,1995
0.9717112244073783,0.291666666664,233,1,14136,2043
1.0338374209402958,0.291666666664,233,1,14136,2049
216,0.541666666664,233,1,57050,2043
70,0.583333333336,233,1,57050,2043
8,0.0,233,1,57050,2043
234,0.5,233,1,5342,2166
29,0.541666666664,233,1,5342,2166
8,0.958333333336,233,1,5342,2166
185,0.458333333336,233,1,13822,2043
65,0.5,233,1,13822,2043
47,0.916666666664,233,1,13822,2043
122,0.416666666664,233,1,40948,2043
62,0.458333333336,233,1,40948,2043
1,0.875,233,1,40948,2043
154.0713671468922,0.416666666664,233,1,73554,1995
75.06469208546997,0.416666666664,233,1,73554,2043
79.86394076763786,0.416666666664,233,1,73554,2049
42.880704125025005,0.458333333336,233,1,73554,1995
20.891791324758636,0.458333333336,233,1,73554,2043
22.22750455021636,0.458333333336,233,1,73554,2049
25.429254771817156,0.875,233,1,73554,1995
12.389318111194074,0.875,233,1,73554,2043
13.181427116988772,0.875,233,1,73554,2049
269,0.541666666664,233,1,11981,2043
45,0.583333333336,233,1,11981,2043
12,0.0,233,1,11981,2043
170,0.5,233,1,60707,2166
24,0.541666666664,233,1,60707,2166
1,0.958333333336,233,1,60707,2166
267,0.833333333336,233,1,78229,2166
145,0.875,233,1,78229,2166
65,0.291666666664,233,1,78229,2166
147,0.75,233,1,57050,2043
204,0.791666666664,233,1,57050,2043
4,0.208333333336,233,1,57050,2043
162,0.416666666664,233,1,40948,2043
180,0.458333333336,233,1,40948,2043
26,0.875,233,1,40948,2043
120.16569411780263,0.875,233,1,75366,1995
58.545601270544545,0.875,233,1,75366,2043
62.288704611652825,0.875,233,1,75366,2049
51.35712238229739,0.916666666664,233,1,75366,1995
25.02156402848999,0.916666666664,233,1,75366,2043
26.62131358921262,0.916666666664,233,1,75366,2049
4.986128386630815,0.333333333336,233,1,75366,1995
2.429278061018446,0.333333333336,233,1,75366,2043
2.5845935523507397,0.333333333336,233,1,75366,2049
213,0.833333333336,233,1,6881,2166
110,0.875,233,1,6881,2166
5,0.291666666664,233,1,6881,2166
228,0.875,233,1,60629,2049
166,0.916666666664,233,1,60629,2049
72,0.333333333336,233,1,60629,2049
133,0.833333333336,233,1,6511,2166
157,0.875,233,1,6511,2166
5,0.291666666664,233,1,6511,2166
151,0.5,233,1,61364,2043
78,0.541666666664,233,1,61364,2043
50,0.958333333336,233,1,61364,2043
107,0.875,233,1,70730,2237
165,0.916666666664,233,1,70730,2237
2,0.333333333336,233,1,70730,2237
142,0.875,233,1,38530,2237
142,0.916666666664,233,1,38530,2237
3,0.333333333336,233,1,38530,2237
939,0.791666666664,233,1,81679,2130
2946,0.833333333336,233,1,81679,2130
14,0.25,233,1,81679,2130
93,0.666666666664,233,1,81679,2130
215,0.708333333336,233,1,81679,2130
14,0.125,233,1,81679,2130
261,0.875,233,1,60629,2197
274,0.916666666664,233,1,60629,2197
18,0.333333333336,233,1,60629,2197
189,0.833333333336,233,1,61364,2043
48,0.875,233,1,61364,2043
13,0.291666666664,233,1,61364,2043
258,0.541666666664,233,1,60508,2043
70,0.583333333336,233,1,60508,2043
9,0.0,233,1,60508,2043
235,0.833333333336,233,1,11415,2166
185,0.875,233,1,11415,2166
5,0.291666666664,233,1,11415,2166
294,0.708333333336,233,1,57050,2043
468,0.75,233,1,57050,2043
89,0.166666666664,233,1,57050,2043
344,0.541666666664,233,1,11981,2043
69,0.583333333336,233,1,11981,2043
7,0.0,233,1,11981,2043
319,0.875,233,1,13822,2043
152,0.916666666664,233,1,13822,2043
3,0.333333333336,233,1,13822,2043
278,0.833333333336,233,1,78229,2166
219,0.875,233,1,78229,2166
55,0.291666666664,233,1,78229,2166
328,0.583333333336,233,1,81679,2236
37,0.625,233,1,81679,2236
13,0.041666666664,233,1,81679,2236
156.0658185015445,0.416666666664,233,1,14136,1995
76.03640330987736,0.416666666664,233,1,14136,2043
80.89777818857814,0.416666666664,233,1,14136,2049
33.407060190426456,0.458333333336,233,1,14136,1995
16.276163008823588,0.458333333336,233,1,14136,2043
17.316776800749956,0.458333333336,233,1,14136,2049
3.49028987064157,0.875,233,1,14136,1995
1.7004946427129122,0.875,233,1,14136,2043
1.8092154866455177,0.875,233,1,14136,2049
299,0.833333333336,233,1,70730,2237
129,0.875,233,1,70730,2237
9,0.291666666664,233,1,70730,2237
291,0.833333333336,233,1,38530,2237
105,0.875,233,1,38530,2237
6,0.291666666664,233,1,38530,2237
141,0.041666666664,233,1,60707,2166
318,0.083333333336,233,1,60707,2166
36,0.5,233,1,60707,2166
197.45068411058026,0.875,233,1,75366,1995
96.19941121633046,0.875,233,1,75366,2043
102.34990467308928,0.875,233,1,75366,2049
48.864058188981986,0.916666666664,233,1,75366,1995
23.80692499798077,0.916666666664,233,1,75366,2043
25.32901681303725,0.916666666664,233,1,75366,2049
3.49028987064157,0.333333333336,233,1,75366,1995
1.7004946427129122,0.333333333336,233,1,75366,2043
1.8092154866455177,0.333333333336,233,1,75366,2049
314,0.541666666664,233,1,57050,2043
50,0.583333333336,233,1,57050,2043
21,0.0,233,1,57050,2043
233,0.833333333336,233,1,38530,2237
110,0.875,233,1,38530,2237
5,0.291666666664,233,1,38530,2237
214,0.541666666664,233,1,11981,2043
51,0.583333333336,233,1,11981,2043
4,0.0,233,1,11981,2043
152.07691579223984,0.416666666664,233,1,14136,1995
74.0929808610626,0.416666666664,233,1,14136,2043
78.83010334669756,0.416666666664,233,1,14136,2049
92.24337515267007,0.458333333336,233,1,14136,1995
44.94164412884125,0.458333333336,233,1,14136,2043
47.814980718488684,0.458333333336,233,1,14136,2049
1.994451354652326,0.875,233,1,14136,1995
0.9717112244073783,0.875,233,1,14136,2043
1.0338374209402958,0.875,233,1,14136,2049
311.75050964589116,0.458333333336,233,1,6569,2236
83.24949035410883,0.458333333336,233,1,6569,2237
93.1305319954814,0.5,233,1,6569,2236
24.869468004518588,0.5,233,1,6569,2237
35.515880845734436,0.916666666664,233,1,6569,2236
9.484119154265564,0.916666666664,233,1,6569,2237
357,0.0,233,1,11415,2166
215,0.041666666664,233,1,11415,2166
67,0.458333333336,233,1,11415,2166
226,0.833333333336,233,1,11415,2166
48,0.875,233,1,11415,2166
10,0.291666666664,233,1,11415,2166
258,0.833333333336,233,1,11415,2166
39,0.875,233,1,11415,2166
8,0.291666666664,233,1,11415,2166
485,0.875,233,1,40948,2043
163,0.916666666664,233,1,40948,2043
70,0.333333333336,233,1,40948,2043
207,0.583333333336,233,1,12789,2166
22,0.625,233,1,12789,2166
2,0.083333333336,233,1,12789,2166
268,0.583333333336,233,1,16515,2043
129,0.625,233,1,16515,2043
16,0.041666666664,233,1,16515,2043
238,0.541666666664,233,1,11981,2043
118,0.583333333336,233,1,11981,2043
58,0.0,233,1,11981,2043
203,0.416666666664,233,1,6511,2166
147,0.458333333336,233,1,6511,2166
6,0.875,233,1,6511,2166
459,0.916666666664,233,1,60707,2166
190,0.958333333336,233,1,60707,2166
55,0.375,233,1,60707,2166
212,0.458333333336,233,1,56954,2166
289,0.5,233,1,56954,2166
52,0.916666666664,233,1,56954,2166
313,0.833333333336,233,1,11415,2166
97,0.875,233,1,11415,2166
67,0.291666666664,233,1,11415,2166
146,0.875,233,1,44449,2043
289,0.916666666664,233,1,44449,2043
63,0.333333333336,233,1,44449,2043
198.9465226265695,0.875,233,1,75366,1995
96.92819463463599,0.875,233,1,75366,2043
103.12528273879451,0.875,233,1,75366,2049
35.90012438374187,0.916666666664,233,1,75366,1995
17.49080203933281,0.916666666664,233,1,75366,2043
18.609073576925326,0.916666666664,233,1,75366,2049
3.988902709304652,0.333333333336,233,1,75366,1995
1.9434224488147567,0.333333333336,233,1,75366,2043
2.0676748418805917,0.333333333336,233,1,75366,2049
249,0.833333333336,233,1,78229,2166
89,0.875,233,1,78229,2166
61,0.291666666664,233,1,78229,2166
173,0.5,233,1,56954,2043
25,0.541666666664,233,1,56954,2043
8,0.958333333336,233,1,56954,2043
220.98770304012538,0.458333333336,233,1,6569,2236
59.01229695987462,0.458333333336,233,1,6569,2237
33.148155456018806,0.5,233,1,6569,2236
8.851844543981192,0.5,233,1,6569,2237
2.3677253897156287,0.916666666664,233,1,6569,2236
0.6322746102843708,0.916666666664,233,1,6569,2237
185,0.416666666664,233,1,6511,2166
57,0.458333333336,233,1,6511,2166
4,0.875,233,1,6511,2166
274,0.625,233,1,78229,2166
203,0.666666666664,233,1,78229,2166
54,0.083333333336,233,1,78229,2166
167,0.958333333336,233,1,44449,2043
403,0.0,233,1,44449,2043
2,0.416666666664,233,1,44449,2043
273,0.875,233,1,75366,2043
31,0.916666666664,233,1,75366,2043
11,0.333333333336,233,1,75366,2043
253,0.833333333336,233,1,15258,2043
47,0.875,233,1,15258,2043
4,0.291666666664,233,1,15258,2043
299,0.833333333336,233,1,57050,2043
56,0.875,233,1,57050,2043
7,0.291666666664,233,1,57050,2043
185,0.583333333336,233,1,12789,2166
37,0.625,233,1,12789,2166
8,0.041666666664,233,1,12789,2166
209.9383178881191,0.541666666664,233,1,6569,2236
56.061682111880884,0.541666666664,233,1,6569,2237
41.04057342173757,0.583333333336,233,1,6569,2236
10.959426578262429,0.583333333336,233,1,6569,2237
3.1569671862875053,0.0,233,1,6569,2236
0.8430328137124945,0.0,233,1,6569,2237
223,0.875,233,1,78229,2166
105,0.916666666664,233,1,78229,2166
3,0.333333333336,233,1,78229,2166
129,0.833333333336,233,1,72977,2043
22,0.875,233,1,72977,2043
2,0.291666666664,233,1,72977,2043
238,0.458333333336,233,1,78229,2166
50,0.5,233,1,78229,2166
3,0.916666666664,233,1,78229,2166
210,0.416666666664,233,1,40948,2043
57,0.458333333336,233,1,40948,2043
4,0.916666666664,233,1,40948,2043
432,0.0,233,1,44449,2043
254,0.041666666664,233,1,44449,2043
3,0.458333333336,233,1,44449,2043
169,0.833333333336,233,1,11981,2043
147,0.875,233,1,11981,2043
8,0.291666666664,233,1,11981,2043
167,0.833333333336,233,1,5342,2166
32,0.875,233,1,5342,2166
8,0.291666666664,233,1,5342,2166
311,0.916666666664,233,1,13822,2043
562,0.958333333336,233,1,13822,2043
16,0.375,233,1,13822,2043
243,0.833333333336,233,1,50857,2237
247,0.875,233,1,50857,2237
54,0.291666666664,233,1,50857,2237
122,0.458333333336,233,1,11415,2166
32,0.5,233,1,11415,2166
5,0.916666666664,233,1,11415,2166
198.9465226265695,0.416666666664,233,1,14136,1995
96.92819463463599,0.416666666664,233,1,14136,2043
103.12528273879451,0.416666666664,233,1,14136,2049
38.89180141572036,0.458333333336,233,1,14136,1995
18.948368875943878,0.458333333336,233,1,14136,2043
20.15982970833577,0.458333333336,233,1,14136,2049
0.4986128386630815,0.875,233,1,14136,1995
0.24292780610184458,0.875,233,1,14136,2043
0.25845935523507396,0.875,233,1,14136,2049
220,0.416666666664,233,1,73934,2237
9,0.458333333336,233,1,73934,2237
1,0.083333333336,233,1,73934,2237
379,0.916666666664,233,1,78229,2166
215,0.958333333336,233,1,78229,2166
43,0.375,233,1,78229,2166
105,0.833333333336,233,1,15258,2043
169,0.875,233,1,15258,2043
9,0.291666666664,233,1,15258,2043
211,0.833333333336,233,1,60707,2166
69,0.875,233,1,60707,2166
3,0.291666666664,233,1,60707,2166
234,0.833333333336,233,1,38530,2237
43,0.875,233,1,38530,2237
1,0.416666666664,233,1,38530,2237
297,0.458333333336,233,1,56954,2043
110,0.5,233,1,56954,2043
9,0.916666666664,233,1,56954,2043
179,0.458333333336,233,1,60508,2043
24,0.5,233,1,60508,2043
4,0.916666666664,233,1,60508,2043
590,0.833333333336,233,1,56954,2166
176,0.875,233,1,56954,2166
6,0.375,233,1,56954,2166
188,0.708333333336,233,1,44449,2043
444,0.75,233,1,44449,2043
5,0.166666666664,233,1,44449,2043
588,0.833333333336,233,1,56954,2043
54,0.875,233,1,56954,2043
2,0.291666666664,233,1,56954,2043
279,0.458333333336,233,1,56954,2043
66,0.5,233,1,56954,2043
7,0.958333333336,233,1,56954,2043
264.39600185157855,0.458333333336,233,1,6569,2236
70.60399814842141,0.458333333336,233,1,6569,2237
49.722233184028205,0.5,233,1,6569,2236
13.277766815971788,0.5,233,1,6569,2237
2.3677253897156287,0.916666666664,233,1,6569,2236
0.6322746102843708,0.916666666664,233,1,6569,2237
642,0.458333333336,233,1,70730,2237
249,0.5,233,1,70730,2237
5,0.958333333336,233,1,70730,2237
448,0.916666666664,233,1,60508,2043
105,0.958333333336,233,1,60508,2043
7,0.375,233,1,60508,2043
340,0.875,233,1,78229,2166
41,0.916666666664,233,1,78229,2166
2,0.333333333336,233,1,78229,2166
225,0.833333333336,233,1,40948,2043
157,0.875,233,1,40948,2043
6,0.291666666664,233,1,40948,2043
105,0.833333333336,233,1,11981,2043
26,0.875,233,1,11981,2043
3,0.333333333336,233,1,11981,2043
90,0.541666666664,233,1,57050,2043
15,0.583333333336,233,1,57050,2043
1,0.125,233,1,57050,2043
194,0.416666666664,233,1,6511,2166
36,0.458333333336,233,1,6511,2166
7,0.875,233,1,6511,2166
278,0.916666666664,233,1,9008,2166
208,0.958333333336,233,1,9008,2166
294,0.375,233,1,9008,2166
325,0.916666666664,233,1,73934,2237
96,0.958333333336,233,1,73934,2237
299,0.375,233,1,73934,2237
222,0.833333333336,233,1,60707,2166
155,0.875,233,1,60707,2166
378,0.291666666664,233,1,60707,2166
148,0.458333333336,233,1,5342,2166
42,0.5,233,1,5342,2166
5,0.958333333336,233,1,5342,2166
198,0.375,233,1,40948,2043
72,0.416666666664,233,1,40948,2043
4,0.833333333336,233,1,40948,2043
263,0.875,233,1,60508,2043
30,0.916666666664,233,1,60508,2043
8,0.333333333336,233,1,60508,2043
142,0.541666666664,233,1,57050,2043
25,0.583333333336,233,1,57050,2043
42,0.0,233,1,57050,2043
286,0.458333333336,233,1,56954,2043
49,0.5,233,1,56954,2043
4,0.916666666664,233,1,56954,2043
188,0.416666666664,233,1,38530,2237
147,0.458333333336,233,1,38530,2237
9,0.875,233,1,38530,2237
166,0.833333333336,233,1,73934,2237
9,0.875,233,1,73934,2237
2,0.291666666664,233,1,73934,2237
631,0.791666666664,233,1,56954,2043
33,0.833333333336,233,1,56954,2043
4,0.25,233,1,56954,2043
91.24614947534391,0.833333333336,233,1,14136,1995
44.45578851663756,0.833333333336,233,1,14136,2043
47.29806200801853,0.833333333336,233,1,14136,2049
23.93341625582791,0.875,233,1,14136,1995
11.66053469288854,0.875,233,1,14136,2043
12.40604905128355,0.875,233,1,14136,2049
2.991677031978489,0.291666666664,233,1,14136,1995
1.4575668366110675,0.291666666664,233,1,14136,2043
1.5507561314104437,0.291666666664,233,1,14136,2049
323,0.833333333336,233,1,70730,2237
177,0.875,233,1,70730,2237
143,0.291666666664,233,1,70730,2237
481,0.0,233,1,11415,2166
247,0.041666666664,233,1,11415,2166
6,0.458333333336,233,1,11415,2166
325,0.916666666664,233,1,11415,2166
558,0.958333333336,233,1,11415,2166
315,0.375,233,1,11415,2166
289,0.458333333336,233,1,5342,2166
57,0.5,233,1,5342,2166
5,0.916666666664,233,1,5342,2166
173.6331952458128,0.875,233,1,6569,2236
46.3668047541872,0.875,233,1,6569,2237
100.2337081646283,0.916666666664,233,1,6569,2236
26.7662918353717,0.916666666664,233,1,6569,2237
9.470901558862515,0.333333333336,233,1,6569,2236
2.5290984411374833,0.333333333336,233,1,6569,2237
164,0.416666666664,233,1,6511,2166
154,0.458333333336,233,1,6511,2166
9,0.875,233,1,6511,2166
209,0.875,233,1,78229,2166
313,0.916666666664,233,1,78229,2166
13,0.333333333336,233,1,78229,2166
248,0.833333333336,233,1,11415,2166
83,0.875,233,1,11415,2166
66,0.291666666664,233,1,11415,2166
167,0.833333333336,233,1,50857,2237
16,0.875,233,1,50857,2237
1,0.291666666664,233,1,50857,2237
424,0.958333333336,233,1,78229,2166
271,0.0,233,1,78229,2166
41,0.416666666664,233,1,78229,2166
177,0.833333333336,233,1,56954,2043
48,0.875,233,1,56954,2043
12,0.291666666664,233,1,56954,2043
176,0.75,233,1,12789,2166
116,0.791666666664,233,1,12789,2166
2,0.208333333336,233,1,12789,2166
198,0.833333333336,233,1,56954,2043
24,0.875,233,1,56954,2043
6,0.291666666664,233,1,56954,2043
262,0.583333333336,233,1,16515,2043
201,0.625,233,1,16515,2043
62,0.041666666664,233,1,16515,2043
293,0.708333333336,233,1,48896,2043
69,0.75,233,1,48896,2043
22,0.166666666664,233,1,48896,2043
183,0.5,233,1,72977,2043
18,0.541666666664,233,1,72977,2043
2,0.958333333336,233,1,72977,2043
258.8713092755754,0.5,233,1,6569,2236
69.12869072442454,0.5,233,1,6569,2237
146.798974162369,0.541666666664,233,1,6569,2236
39.20102583763099,0.541666666664,233,1,6569,2237
119.17551128235333,0.958333333336,233,1,6569,2236
31.824488717646666,0.958333333336,233,1,6569,2237
173,0.5,233,1,77912,2130
114,0.541666666664,233,1,77912,2130
55,0.958333333336,233,1,77912,2130
110.69205018320409,0.416666666664,233,1,73554,1995
53.9299729546095,0.416666666664,233,1,73554,2043
57.37797686218642,0.416666666664,233,1,73554,2049
23.43480341716483,0.458333333336,233,1,73554,1995
11.417606886786695,0.458333333336,233,1,73554,2043
12.147589696048476,0.458333333336,233,1,73554,2049
0.997225677326163,0.875,233,1,73554,1995
0.48585561220368917,0.875,233,1,73554,2043
0.5169187104701479,0.875,233,1,73554,2049
182.31485500810342,0.666666666664,233,1,6569,2236
48.68514499189656,0.666666666664,233,1,6569,2237
31.569671862875055,0.708333333336,233,1,6569,2236
8.430328137124945,0.708333333336,233,1,6569,2237
3.946208982859382,0.125,233,1,6569,2236
1.0537910171406182,0.125,233,1,6569,2237
175,0.833333333336,233,1,50857,2237
19,0.875,233,1,50857,2237
3,0.291666666664,233,1,50857,2237
249,0.541666666664,233,1,57050,2043
60,0.583333333336,233,1,57050,2043
15,0.0,233,1,57050,2043
168,0.875,233,1,11981,2043
209,0.916666666664,233,1,11981,2043
17,0.333333333336,233,1,11981,2043
95,0.416666666664,233,1,40948,2043
61,0.458333333336,233,1,40948,2043
5,0.916666666664,233,1,40948,2043
167,0.416666666664,233,1,73934,2237
21,0.458333333336,233,1,73934,2237
4,0.0,233,1,73934,2237
309,0.916666666664,233,1,60508,2043
75,0.958333333336,233,1,60508,2043
13,0.375,233,1,60508,2043
292,0.416666666664,233,1,60508,2043
86,0.458333333336,233,1,60508,2043
49,0.875,233,1,60508,2043
164,0.875,233,1,70730,2237
169,0.916666666664,233,1,70730,2237
7,0.333333333336,233,1,70730,2237
165,0.875,233,1,70730,2237
161,0.916666666664,233,1,70730,2237
3,0.416666666664,233,1,70730,2237
202,0.875,233,1,38530,2237
63,0.916666666664,233,1,38530,2237
4,0.333333333336,233,1,38530,2237
144,0.833333333336,233,1,11981,2043
93,0.875,233,1,11981,2043
4,0.291666666664,233,1,11981,2043
132,0.833333333336,233,1,76598,2122
34,0.875,233,1,76598,2122
1,0.375,233,1,76598,2122
168.53113946812155,0.833333333336,233,1,14136,1995
82.10959846242346,0.833333333336,233,1,14136,2043
87.359262069455,0.833333333336,233,1,14136,2049
35.40151154507878,0.875,233,1,14136,1995
17.247874233230966,0.875,233,1,14136,2043
18.35061422169025,0.875,233,1,14136,2049
2.4930641933154076,0.291666666664,233,1,14136,1995
1.214639030509223,0.291666666664,233,1,14136,2043
1.2922967761753699,0.291666666664,233,1,14136,2049
6.313934372575011,0.791666666664,233,1,6569,2236
1.686065627424989,0.791666666664,233,1,6569,2237
162.58381009380653,0.833333333336,233,1,6569,2236
43.416189906193466,0.833333333336,233,1,6569,2237
8.68165976229064,0.25,233,1,6569,2236
2.31834023770936,0.25,233,1,6569,2237
201,0.458333333336,233,1,56954,2043
19,0.5,233,1,56954,2043
2,0.0,233,1,56954,2043
272,0.875,233,1,36321,2237
97,0.916666666664,233,1,36321,2237
55,0.333333333336,233,1,36321,2237
257,0.416666666664,233,1,36321,2237
38,0.458333333336,233,1,36321,2237
6,0.875,233,1,36321,2237
222,0.833333333336,233,1,50857,2237
47,0.875,233,1,50857,2237
3,0.291666666664,233,1,50857,2237
186,0.833333333336,233,1,11415,2166
89,0.875,233,1,11415,2166
70,0.291666666664,233,1,11415,2166
83,0.833333333336,233,1,72977,2043
313,0.875,233,1,72977,2043
63,0.291666666664,233,1,72977,2043
100.2337081646283,0.583333333336,233,1,6569,2236
26.7662918353717,0.583333333336,233,1,6569,2237
91.55204840233765,0.625,233,1,6569,2236
24.44795159766234,0.625,233,1,6569,2237
3.1569671862875053,0.041666666664,233,1,6569,2236
0.8430328137124945,0.041666666664,233,1,6569,2237
240,0.875,233,1,57050,2043
47,0.916666666664,233,1,57050,2043
5,0.333333333336,233,1,57050,2043
193,0.583333333336,233,1,60629,2197
76,0.625,233,1,60629,2197
52,0.041666666664,233,1,60629,2197
255,0.875,233,1,38530,2237
93,0.916666666664,233,1,38530,2237
2,0.333333333336,233,1,38530,2237
269,0.875,233,1,11981,2043
78,0.916666666664,233,1,11981,2043
9,0.333333333336,233,1,11981,2043
178,0.916666666664,233,1,11415,2166
84,0.958333333336,233,1,11415,2166
8,0.375,233,1,11415,2166
143,0.916666666664,233,1,11415,2166
353,0.958333333336,233,1,11415,2166
16,0.375,233,1,11415,2166
154,0.916666666664,233,1,44449,2043
134,0.958333333336,233,1,44449,2043
9,0.375,233,1,44449,2043
261,0.916666666664,233,1,40948,2043
72,0.958333333336,233,1,40948,2043
8,0.375,233,1,40948,2043
113,0.708333333336,233,1,57050,2043
366,0.75,233,1,57050,2043
14,0.166666666664,233,1,57050,2043
219,0.75,233,1,70730,2237
114,0.791666666664,233,1,70730,2237
2,0.291666666664,233,1,70730,2237
173,0.583333333336,233,1,36321,2237
27,0.625,233,1,36321,2237
3,0.041666666664,233,1,36321,2237
140,0.916666666664,233,1,50857,2237
237,0.958333333336,233,1,50857,2237
21,0.375,233,1,50857,2237
483,0.791666666664,233,1,48896,2043
87,0.833333333336,233,1,48896,2043
10,0.25,233,1,48896,2043
213,0.5,233,1,60508,2043
132,0.541666666664,233,1,60508,2043
7,0.958333333336,233,1,60508,2043
105,0.458333333336,233,1,73934,2237
59,0.5,233,1,73934,2237
6,0.041666666664,233,1,73934,2237
202,0.458333333336,233,1,56954,2043
75,0.5,233,1,56954,2043
8,0.916666666664,233,1,56954,2043
96.23227786197472,0.458333333336,233,1,14136,1995
46.885066577656005,0.458333333336,233,1,14136,2043
49.88265556036927,0.458333333336,233,1,14136,2049
21.440352062512503,0.5,233,1,14136,1995
10.445895662379318,0.5,233,1,14136,2043
11.11375227510818,0.5,233,1,14136,2049
3.49028987064157,0.916666666664,233,1,14136,1995
1.7004946427129122,0.916666666664,233,1,14136,2043
1.8092154866455177,0.916666666664,233,1,14136,2049
529,0.041666666664,233,1,11415,2166
134,0.083333333336,233,1,11415,2166
5,0.5,233,1,11415,2166
211,0.458333333336,233,1,40948,2043
112,0.5,233,1,40948,2043
3,0.916666666664,233,1,40948,2043
213,0.875,233,1,40948,2043
145,0.916666666664,233,1,40948,2043
70,0.333333333336,233,1,40948,2043
172,0.916666666664,233,1,11981,2043
140,0.958333333336,233,1,11981,2043
26,0.375,233,1,11981,2043
253,0.958333333336,233,1,9008,2166
227,0.0,233,1,9008,2166
54,0.416666666664,233,1,9008,2166
178,0.875,233,1,60508,2043
106,0.916666666664,233,1,60508,2043
6,0.333333333336,233,1,60508,2043
192,0.875,233,1,6881,2166
36,0.916666666664,233,1,6881,2166
2,0.458333333336,233,1,6881,2166
284,0.5,233,1,11415,2166
110,0.541666666664,233,1,11415,2166
8,0.958333333336,233,1,11415,2166
298,0.958333333336,233,1,73934,2237
200,0.0,233,1,73934,2237
10,0.416666666664,233,1,73934,2237
196,0.875,233,1,38530,2237
33,0.916666666664,233,1,38530,2237
4,0.333333333336,233,1,38530,2237
127.64488669774886,0.458333333336,233,1,14136,1995
62.189518362072214,0.458333333336,233,1,14136,2043
66.16559494017893,0.458333333336,233,1,14136,2049
53.8501865756128,0.5,233,1,14136,1995
26.236203058999216,0.5,233,1,14136,2043
27.91361036538799,0.5,233,1,14136,2049
3.49028987064157,0.958333333336,233,1,14136,1995
1.7004946427129122,0.958333333336,233,1,14136,2043
1.8092154866455177,0.958333333336,233,1,14136,2049
13,0.875,233,1,70730,2237
354,0.916666666664,233,1,70730,2237
1,0.333333333336,233,1,70730,2237
286,0.875,233,1,56954,2166
244,0.916666666664,233,1,56954,2166
60,0.333333333336,233,1,56954,2166
302,0.875,233,1,56954,2166
147,0.916666666664,233,1,56954,2166
55,0.333333333336,233,1,56954,2166
238,0.916666666664,233,10,59034,2043
56,0.958333333336,233,10,59034,2043
367,0.875,233,10,42577,2233
146,0.916666666664,233,10,42577,2233
61,0.333333333336,233,10,42577,2233
192,0.833333333336,233,10,52975,2138
71,0.875,233,10,52975,2138
4,0.291666666664,233,10,52975,2138
177,0.833333333336,233,10,44541,2170
66,0.875,233,10,44541,2170
5,0.291666666664,233,10,44541,2170
192,0.666666666664,233,10,80563,2235
107,0.708333333336,233,10,80563,2235
4,0.125,233,10,80563,2235
223,0.625,233,10,75365,2138
28,0.666666666664,233,10,75365,2138
2,0.083333333336,233,10,75365,2138
63,0.541666666664,233,10,74614,2043
198,0.583333333336,233,10,74614,2043
4,0.0,233,10,74614,2043
171,0.541666666664,233,10,70528,2043
44,0.583333333336,233,10,70528,2043
3,0.0,233,10,70528,2043
222,0.541666666664,233,10,60451,2043
